,SMILES,PKM2_inhibition,ERK2_inhibition
3620,CCCn1c(SCC(=O)Nc2cccc(NC(C)=O)c2)nnc1C(C)C,0,0
3621,CCn1c(SCC(=O)NCCc2ccc(Cl)cc2)nnc1-c1cccs1,0,0
3622,Cc1nc2c(ccc3nc(NC(=O)c4ccc5c(c4)OCCO5)sc32)s1,0,1
3623,CC[NH+](CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,0,0
3624,CCOc1ccc(NC(=O)C[NH+]2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,1,0
3625,Cc1ccc(C)c(-n2nnnc2SCC(=O)c2ccc3c(c2)NC(=O)CO3)c1,0,0
3626,CC(C)[C@]12CN3C[C@](C(C)C)(C[NH+](C1)[C@H]3c1ccccc1)C2O,0,1
3627,COc1cc(OC)cc(C(=O)OCc2cc3ccccc3[nH]c2=O)c1,0,1
3628,O[C@H](c1ccccc1)[C@H]1C[N@H+](Cc2ccccc2)CC[C@@]1(O)c1ccccc1,0,0
3629,COc1ccc(N(CC(=O)NCc2ccco2)S(=O)(=O)c2ccc(OC)c(OC)c2)cc1,0,0
3630,CCCSCCCNC(=O)C[C@H]1Oc2ccccc2NC1=O,1,1
3631,CCOc1ccc(OCC)c(NC(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2CC)c1,0,1
3632,CC(C)CCNC(=O)C1CCN(C(=O)N(C)C)CC1,1,0
3633,O=C(NC1CCCCCCC1)c1ccc(CNc2c(N3CCOCC3)c(=O)c2=O)cc1,0,0
3634,COC(=O)c1sc(NC(=O)CSc2nnc(C(C)C)n2C)nc1C,0,0
3635,CCOC(=O)c1sc(NC(=O)CSc2nnnn2-c2ccc(C)cc2)c(C(=O)OCC)c1C,0,0
3636,CCn1cc(NC(=O)Nc2ccc(OC)c(OC)c2)c(C(N)=O)n1,0,0
3637,O=C(CSC1=NCCS1)N1CCc2ccccc21,0,1
3638,COc1cc([C@@H]2c3sc(=O)[nH]c3S[C@H]3[C@H]4CC[C@H](C4)[C@@H]23)ccc1O,0,1
3639,O=S(=O)(c1cccc(S(=O)(=O)N2CCCC2)c1)c1cccc(S(=O)(=O)N2CCCC2)c1,0,0
3640,CC(C)(C)c1cc(C[NH+]2CCN(CCC#N)CC2)cc(C(C)(C)C)c1O,0,1
3641,COc1ccc2nc(SCC(=O)N3CCNC3=O)[nH]c2c1,0,1
3642,Nn1c(SCC(=O)N2CCOCC2)nnc1-c1ccc(Cl)cc1Cl,0,1
3643,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCCc3ccccc31)C(=O)C2,0,0
3644,O=C1O/C(=C\C(=O)N2CCOCC2)c2ccccc21,0,0
3645,COc1ccc(C(=O)NCC(=O)NC2=[NH+]CCS2)cc1,0,0
3646,CCn1c(=N)n(CCO)c2ccccc21,0,1
3647,C/C(Cl)=C\CSc1nnc2n(N)c(=O)c3ccccc3n12,0,1
3648,c1cc2c(cc1-c1c[nH+]c3n1CCC3)OCCO2,0,0
3649,Cc1nn(Cc2ccc(C(=O)N3c4ccc(F)cc4CC[C@H]3C)o2)c(C)c1Br,0,0
3650,O=C(CSc1nnc(Cc2csc(Nc3cccc(Cl)c3)n2)o1)N1CCc2ccccc21,0,0
3651,COCCNc1nc(C)nc2c1nc(-c1ccccc1)n2[C@@H]1CC[N@@H+](Cc2ccccc2)C1,0,0
3652,CCOC(=O)c1sc(=S)n(CC)c1N,0,0
3653,CCN1CCC[C@@H]1C[NH2+]Cc1ccc(Cl)cc1Cl,0,1
3654,CCOC(=O)CCCCC(=O)c1[nH]c(=O)[nH]c1Cn1ccnc1,0,0
3655,O=C(COC(=O)c1n[nH]c2ccccc12)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0,1
3656,O=C([O-])c1ccccc1NS(=O)(=O)c1ccccc1C(F)(F)F,1,0
3657,CC[C@@H](Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)[O-],0,0
3658,Cc1ccc2c(c1)N(CCC(=O)NCc1ccco1)C(=O)CO2,0,0
3659,O=C(c1cc(S(=O)(=O)N2CCOCC2)ccc1F)N1CCCc2ccccc21,0,0
3660,Cc1ccc(S(=O)(=O)N[C@@H](CC(C)C)C(=O)NCc2ccco2)cc1,0,0
3661,COc1cccc(-n2c(SCC(=O)NCCC3=CCCCC3)nc3nnc(C)c-3c2N)c1,0,0
3662,CCOC(=O)C[C@@H]1C(=O)NCCN1C(=O)COc1ccc(Br)cc1C,0,1
3663,CCn1c(N)c(C(=O)NCc2ccc3c(c2)OCO3)sc1=S,0,0
3664,CCn1c(SCC(=O)N2CCCC2)nc2ccccc2c1=O,0,0
3665,CCn1cc(C(=O)NCCCOC(C)C)c2cc(OC)c(OC)cc2c1=O,0,1
3666,Cn1c2c(c(=O)n(C)c1=O)[C@@](NC(=O)c1ccco1)(C(F)(F)F)C(=O)N2,0,1
3667,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2nnc(COC)o2)cc1,0,1
3668,CCOc1ccccc1OCC(=O)[O-],0,0
3669,Cn1c(=O)[nH]c(=O)c2c1nc(C[NH+]1CCN(c3ccc(F)cc3)CC1)n2CCc1ccccc1,0,0
3670,O=S(=O)(NCC1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccccc1,0,0
3671,C[C@@H](Oc1ccc(-c2ccccc2)cc1)C(=O)N1CCOCC1,0,0
3672,COC(=O)NCc1ccc(Cl)c(Cl)c1,0,0
3673,Cc1cc(NCc2ccc(F)cc2Cl)n2nnnc2n1,0,1
3674,CC(=O)c1cccc(NC(=O)N2CCC[C@@H]2C(=O)NCc2ccc(F)cc2)c1,0,0
3675,Cc1occc1-c1nnc(SCCCC(=O)c2ccc(F)cc2)n1C,0,0
3676,CCc1ccccc1N(CC(=O)N1CCN(c2ccccc2)CC1)S(C)(=O)=O,0,0
3677,CCn1nc(NC(=O)c2ccncc2)c2cc3cc(C)ccc3nc21,0,1
3678,COc1ccc([C@@H]2C(C(=O)N3CCOCC3)=C(C)NC3=C2C(=O)CC(C)(C)C3)cc1O,0,1
3679,O=C(Nc1ccc(N2CC[NH+](Cc3ccccc3)CC2)cc1)c1nc[nH]n1,0,0
3680,COc1ccc(C[C@@H](NC(C)=O)C(=O)NC2CCN(C(=O)Nc3ccc(C#N)cc3)CC2)cc1OC,0,0
3681,COc1ccc([C@@H](CC(=O)N2CCC3(CC2)OCCO3)NS(=O)(=O)c2ccc(OC)cc2)cc1,0,1
3682,CCc1c(C)nc(N)n2c(SCC(=O)N3CCCc4ccccc43)nnc12,0,0
3683,CCOC(=O)c1ccc(NC(=O)Nc2c(C)nn(C)c2C)cc1,0,0
3684,Cc1ccc(-c2nc3ncccc3o2)cc1NC(=O)Cc1ccc(Cl)cc1,0,0
3685,COc1ccc(Cl)cc1-n1c(N)c(C(N)=O)sc1=S,0,0
3686,C[C@@H]1CCCN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(-c4ccccc4Cl)o3)cc2)C1,0,0
3687,CC(C)Sc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)SC2,0,0
3688,O=C1CS[C@H](c2ccccc2)N1CC12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,0,1
3689,CCOC(=O)N1CCC(NC(=O)Cn2cc3c(n2)CC[C@@H](C)C3)CC1,0,1
3690,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)CC1,0,1
3691,CCCNC(=O)CSc1nnc(-c2ccco2)n1C,0,0
3692,N#Cc1c(NC(=O)Cn2cnc3ccccc3c2=O)oc(-c2ccccc2)c1-c1ccccc1,0,0
3693,CCCN1Cc2cccc(C(=O)NC3CCCC3)c2C1=O,0,0
3694,COc1ccc(N(CC(=O)Nc2ccccc2SC)S(C)(=O)=O)cc1OC,0,0
3695,Cc1ccc(-c2[nH]nc3c2[C@H](c2ccoc2)C(C#N)=C([NH3+])O3)cc1C,0,0
3696,COc1ccc(C)cc1S(=O)(=O)N1CCCCC1,0,0
3697,O=C(NCc1nnc(SCC(=O)N2CCCCCC2)o1)c1ccco1,0,0
3698,O=C(CCCn1c(SCC(=O)c2ccc(F)cc2)nc2ccccc2c1=O)NCc1ccco1,0,0
3699,Cc1nnc(SCC(=O)NCc2cccs2)n1-c1ccccc1,0,0
3700,Cc1noc(C)c1COC(=O)c1ccccc1Sc1ccccc1C#N,0,0
3701,CCCCCOC(=O)Cn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,0,1
3702,CC(C)(C)c1ccc(C(=O)NCc2cccnc2)cc1,0,0
3703,COCCSc1ccccc1C(=O)Nc1nnc(COC)s1,0,1
3704,CS(=O)(=O)N1CCc2cc(C(=O)N3CCCCC3)ccc21,0,1
3705,COc1cc(N/C(=N\S(=O)(=O)c2ccccc2)c2ccccc2)ncn1,0,0
3706,CCc1[nH+]ccn1S(=O)(=O)c1ccc(Br)cc1Br,1,0
3707,CC(C(=O)N1CCOCC1)(c1ccccc1)c1ccccc1,0,0
3708,O=C([O-])CCc1ccc(-c2ccc(F)cc2)n1Cc1ccco1,0,0
3709,COc1cc(=O)[nH]c(=O)n1C(=O)Cc1ccccc1,0,0
3710,COc1ccc(OC)c(NC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)c1,0,0
3711,CC([NH3+])=C(C#N)C(=O)COC(=O)CCSc1ccccc1,1,0
3712,COc1cc(C(=O)N2CCN(C(=O)COc3ccc4ccccc4c3)CC2)cc(OC)c1OC,0,1
3713,O=C(CSc1nc(-c2ccccc2)cs1)NC(=O)NCc1ccco1,0,0
3714,CCOC(=O)c1c(C)[nH]c2ccc(O)cc12,0,1
3715,Cc1ccccc1C(=O)c1cccn1CC(=O)NCc1ccco1,0,0
3716,CC1CC[NH+](CC(=O)Nc2ccccc2C#N)CC1,0,0
3717,CCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCCc1ccccc1,0,1
3718,CSCC[C@@H](NC(=O)c1ccco1)C(=O)[O-],0,0
3719,CCCC[NH2+]/C=C1/C(=O)NC(=O)N(c2c(C)cc(C)cc2C)C1=O,0,0
3720,CC(C)CCn1nnnc1[C@@H](c1ccccc1)[NH+]1CCC(C(N)=O)CC1,1,1
3721,c1ccc(Cn2c(-c3ccco3)nc3nc4ccccc4nc32)cc1,0,1
3722,CC(=O)OCCNc1cc(N2CC[NH+](C)CC2)c2noc3c2c1C(=O)c1ccccc1-3,0,1
3723,COc1ccc(-n2c(=O)c3ccccc3n(CC(=O)NC3CCCC3)c2=O)c(OC)c1,0,1
3724,Fc1ccccc1Cn1nnc2c(-n3ccnc3)ncnc21,0,1
3725,CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CN2C(=O)CN(C)C2=O)nc1C,0,0
3726,CCC(=O)Oc1ccc(C/C(=N\O)c2ccc(O)cc2O)o1,0,0
3727,O=C(Nc1cccc(OC(=O)c2ccco2)c1)c1ccco1,0,0
3728,CCOc1cc(-n2cnnn2)c(OCC)cc1NC(=O)c1cnccn1,0,1
3729,CCOc1ccc(NC(=O)c2ccc3c(c2)N(Cc2ccc(F)cc2)C(=O)C[S@]3=O)cc1,0,0
3730,Cc1cc(C)c(S(=O)(=O)Nc2nnc(C)s2)c(C)c1,0,0
3731,Cc1cc2cc(CN3C(=O)c4ccccc4C3=O)ccc2n1C,0,1
3732,O=C(Nc1nc(-c2ccccc2)cs1)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,0,0
3733,C=CCN1C[C@H](c2nc3ccccc3n2CCOc2ccccc2)CC1=O,0,0
3734,O=C(Nc1ccc2nc(-c3ccco3)[nH]c2c1)c1cccs1,0,1
3735,O=C(CN1C(=O)CCS(=O)(=O)c2ccccc21)Nc1cccc(Cl)c1,0,0
3736,CCC[NH+](CCC)CCCNC(=O)C[C@H]1Nc2ccccc2NC1=O,1,1
3737,COCCOC(=O)C1=C([NH3+])Oc2c(c(=O)oc3ccccc23)[C@@H]1c1ccncc1,0,1
3738,CCOC(=O)c1nc2ccccc2s1,0,1
3739,CC(=O)c1ccc(NC(=O)[C@@H]2CC[C@@H](C)NC2=O)cc1,0,0
3740,Cc1ccc(CN(Cc2cccnc2)C(=O)CN2C(=O)COc3ccccc32)o1,0,0
3741,Cc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3n[nH]c(C)c32)cc1,0,1
3742,CCCNS(=O)(=O)c1ccc(CCC(=O)N2CCCCC2)cc1,1,0
3743,CCC(=O)c1cc(F)c(N2CCN(C(=O)Cc3ccccc3)CC2)cc1C,0,0
3744,CCCCC1CCC(c2nc(-c3cccnc3)no2)CC1,0,0
3745,CC(C)c1ccc(NC(=O)CCNS(=O)(=O)c2cccc3nonc23)cc1,0,0
3746,COc1ccc(C(=O)N2CCC(C(=O)Nc3ccc(OC)c(OC)c3)CC2)cc1,0,1
3747,CCc1ccc2[nH]c(=O)c(CN(CCO)C(=O)NCc3ccccc3)cc2c1,0,0
3748,C[C@]12C(=O)N(c3nccs3)C(=O)[C@H]1[C@H]1C=C[C@@H]2C1,0,1
3749,Cc1cccc(-n2c(N)cc(=O)nc2S[C@H](C)C(=O)NC2CCCCC2)c1,0,0
3750,Cc1ccccc1N1C(=O)N(c2cccc(C(F)(F)F)c2)[C@H]2CS(=O)(=O)C[C@H]21,0,0
3751,Cc1ccc(CN(C)C(=O)c2ccccc2Oc2ccccc2)o1,0,0
3752,CCn1c(SCC(=O)c2ccc(F)cc2)nnc1-c1ccoc1C,0,0
3753,COC(=O)CSc1nc2c(c(-c3ccc(C)o3)c1C#N)CCCC2,0,0
3754,OC1(c2ccccc2F)C[C@H]2CC[C@@H](C1)[NH+]2CCN1CCOCC1,0,0
3755,Cc1nonc1NC(=O)c1ccccc1Br,0,0
3756,O=C(NCc1ccco1)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,0,0
3757,C[C@]1(c2ccc3c(c2)OCO3)NC(=O)N(CC(=O)Nc2ccc(N3CCOCC3)cc2)C1=O,0,0
3758,CCN(CC)[P@]1(=O)OC(c2cc(OC)c(OC)c(OC)c2)=Nc2c1c(C)nn2-c1ccccc1,0,1
3759,COC(=O)c1cc2sccc2n1CC(=O)N1CCCc2ccccc21,0,1
3760,Cc1nnc(N(C)C(=O)Cc2ccc3c(c2)OCO3)s1,0,0
3761,C/C([NH2+]C1CCCCC1)=C(/C#N)C(=O)NCC[NH+]1CCOCC1,0,1
3762,O=C(Nc1ccccc1N1CCCC1)c1cc2ccccc2o1,0,0
3763,CCOC(=O)c1ccccc1NS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,0,0
3764,COc1ccc2c(c1)O[C@@](O)(C(F)(F)C(F)F)CC2=O,1,1
3765,CCCCN(C(=O)[N-]C(=O)Nc1c(C)cc(C)cc1C)S(C)(=O)=O,0,0
3766,CCOC(=O)CSCc1c(C#N)c2ccccc2n1C,0,0
3767,CCC(=O)Nc1cccc(-n2nnnc2SCC(=O)NCc2ccco2)c1,0,0
3768,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)OCC(=O)NCc3ccco3)c2)cc1,0,0
3769,c1ccc(-c2nc3nonc3c3nc4ccccc4n23)cc1,0,1
3770,Cn1c(C(=O)NCc2cccnc2)cc2sccc21,0,1
3771,Cc1ccccc1S(=O)(=O)N[C@@H]1OC(=O)C(Cl)=C1Cl,0,0
3772,CCn1nc(NC(=O)c2cccnc2)c2cc3cccc(C)c3nc21,0,1
3773,CC(=O)c1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,0,0
3774,O=C(CSc1nnc2ccccn12)NCc1cccs1,0,0
3775,Cc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc(C)cc3)[C@@H]3OCCO[C@H]32)cc1,0,0
3776,COC(=O)c1ccccc1NC(=O)CS(=O)(=O)Cc1nc(-c2ccc(C)cc2)oc1C,0,0
3777,Cc1cc(OC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc(=O)o1,0,0
3778,COCCNC(=O)[C@H](c1ccc(C)o1)N(Cc1ccccc1)C(=O)Cn1nnc2ccccc21,0,0
3779,O=C(Nc1ccc(F)cc1)NC1CC[NH+](Cc2nnnn2Cc2ccco2)CC1,0,0
3780,CCn1c2ccccc2c2cc(NC(=O)CSc3nnc(-c4ccccc4OC)n3N)ccc21,0,0
3781,C[C@@H](OC(=O)c1cccs1)C(=O)NCc1ccco1,0,0
3782,O=C(c1ccco1)N1CCN(/C(=N/S(=O)(=O)c2cccs2)c2ccccc2Cl)CC1,0,0
3783,COc1cccc(N(C(=O)c2ccco2)[C@H](C(=O)NC2CCCC2)c2cccnc2)c1,0,0
3784,Cc1cc(NC(=O)c2ccc(Cl)cc2)no1,0,0
3785,Cc1ccc(N2C(=O)c3n[nH]c(C)c3[C@H]2c2cccnc2)cc1,0,0
3786,Cc1cc(=O)cc(C)n1-c1ccc2c(c1)nc(C)n2-c1ccccc1,0,0
3787,Cc1ccc(Nc2nc(=O)cc(CSc3nnnn3-c3ccccc3)[nH]2)cc1,0,0
3788,O=C1[C@@H]2C(c3ccccc3Cl)=NO[C@@H]2C(=O)N1Cc1ccccc1,0,0
3789,Cc1cccc(NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)n1,0,0
3790,C=CCn1c(SCC(=O)NC(=O)NC2CCCC2)nnc1C1CCCCC1,1,1
3791,CSc1cccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)c1,0,0
3792,CC(=O)c1cc(-c2nc3ccccc3n2C)n(C)c1,0,1
3793,O=C(CCC1CCCC1)NCCC[NH+]1CCOCC1,0,1
3794,Cn1c(SCC(=O)c2cccs2)nnc1-c1ccco1,0,0
3795,C=CCNC(=O)c1cccc(Br)c1,0,0
3796,Nc1nnc(CCS(=O)(=O)c2cc(Cl)ccc2Cl)s1,1,0
3797,O=C(Cc1ccccc1)Nc1cccc(-c2nc3ncccc3o2)c1,0,0
3798,COc1cc(S(=O)(=O)N(C)C)ccc1F,1,0
3799,Nc1[nH]nc2nc(N3CCOCC3)nc(-c3ccccc3)c12,0,0
3800,Cc1ccc(C)c(S(=O)(=O)NCc2cccnc2)c1,0,0
3801,CCOC(=O)c1c(-c2ccc(C)o2)csc1NC(=O)CSc1nnc(C)s1,0,0
3802,CC(C)CC(=O)Nc1ccccc1N1CCOCC1,1,0
3803,CCC1=C2CC[C@H]3C(=O)N(CC(=O)OC)C(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/CCc3c[nH]c4ccccc34)OC(=O)N2C1=O,0,1
3804,Cc1nn(Cc2ccccc2)c(C)c1C(=O)OCC(=O)Nc1ccccc1SCC#N,0,0
3805,COc1ccc([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3c2c(=O)[nH]c(=O)n3Cc2ccccc2)cc1,0,1
3806,Fc1ccc([C@@H]2C[C@@H](c3ccccc3)n3ncnc3N2)cc1,0,0
3807,CCC(=O)c1ccc([C@H](C)CCC(=O)[O-])cc1,0,0
3808,Cc1csc(S[C@H](C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)n1,1,1
3809,C[C@@H](NS(=O)(=O)c1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0,0
3810,Cc1ccnc(NC(=O)Nc2ccc(F)cc2)c1,0,0
3811,CS(=O)(=O)c1ccc2nc(NC(=O)Oc3ccccc3)sc2c1,0,1
3812,CCn1c(N)nc2ccccc21,0,1
3813,CC(=O)N[C@H](c1ccco1)c1ccc2cccnc2c1O,0,0
3814,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)NC(=O)NC(C)(C)C)c1C,0,0
3815,CCOc1ccc(N2CCCCn3c2nc2c3c(=O)[nH]c(=O)n2C)cc1,0,1
3816,CCOc1ccc(CCNC(=O)Cn2c(-c3nonc3N)nc3ccccc32)cc1OCC,0,0
3817,C[C@H](C(=O)NCc1cccs1)n1cccc1,0,0
3818,COC(=O)[C@@H](C)NC(=O)[C@H]1CCCN1S(=O)(=O)c1cc(C)c(Cl)cc1C,0,0
3819,CCOc1cc(C)c(Cl)cc1S(=O)(=O)NC[C@H]1CCCO1,0,0
3820,CCc1ccc(OCc2nnc(SCC(=O)NCc3ccco3)o2)cc1,0,0
3821,CCS(=O)(=O)C(=C1[NH2+]CCO1)S(=O)(=O)CC,0,0
3822,COc1ccccc1C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1,0,1
3823,O=c1c2ccccc2[nH]c(=S)n1Cc1cccnc1,0,1
3824,Cn1nnnc1SCC(=O)Nc1ccccc1Cl,0,0
3825,CCOC(=O)N[C@@](Nc1ccc(S(N)(=O)=O)cc1)(C(=O)OCC)C(F)(F)F,1,0
3826,CCCO[P@](=O)(c1ccc(N(C)C)cc1)[C@@H](O)c1ccccc1OC,0,0
3827,COCCCn1c(SCC(=O)n2c(C)c(C)c3ccccc32)nnc1-c1ccoc1C,0,0
3828,CCn1c(SCC(=O)NC[C@H]2CCCO2)nnc1-c1c[nH]c2ccccc12,0,0
3829,Cc1c(C[N@H+](C)CCc2ccccc2)c(=O)n(-c2ccccc2)n1C,0,0
3830,Cc1nc(NC(=O)C2C[C@H]3CCC[C@@H](C2)C3=O)sc1C,0,0
3831,CC[C@H](c1nnnn1CCOC)[NH+]1CCN(c2cccc(C(F)(F)F)c2)CC1,1,1
3832,CC1=CC[P@](=O)(c2ccccc2)C1,0,0
3833,COc1ccc(NC(=O)Cn2c(C)cc(=O)c3cccc(OC)c32)cc1,0,1
3834,COc1cc(NS(=O)(=O)c2ccc(F)cc2)c(OC)cc1NC(=O)C1CC1,0,0
3835,CCC1=C2CC[C@H]3C(=O)NC(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/CCOC)OC(=O)N2C1=O,0,1
3836,COc1cccc([C@@H]2C(C#N)=C([NH3+])Oc3c2c(C)nn3-c2ccccc2)c1OC,0,0
3837,CCOc1ccc(NC(=O)CSc2nccn2C)cc1,0,0
3838,Cc1ccc([C@@H](CC[NH3+])c2ccco2)cc1,0,0
3839,COc1cccc(C[N@H+]2CCCC[C@@H]2c2cccnc2)c1,0,0
3840,CCn1c(SCC(=O)N2CCc3ccccc32)nnc1-c1ccncc1,0,0
3841,Cc1nnc(SCCn2c(N3CCC(Cc4ccccc4)CC3)nc3c2c(=O)[nH]c(=O)n3C)s1,0,0
3842,Cc1cc(C)cc(NC(=O)[C@H]2CCCN(c3nc(C)cc(C)n3)C2)c1,0,0
3843,CCOC(=O)N1CCC(NC(=O)c2cc(S(=O)(=O)N3CCCC3)cn2C)CC1,1,0
3844,CC(=O)Nc1ccc(-c2nc(C)c(C(C)=O)n2O)cc1,0,1
3845,CC(=O)Nc1ccc(S(=O)(=O)N[C@H](C(=O)[O-])C(C)C)cc1,0,0
3846,CCN(CC)c1ccc(NC(=O)c2cccc(C)c2OC)c(C)c1,0,0
3847,CCc1ccc(NS(=O)(=O)c2cccs2)cc1,0,0
3848,CCc1nc2oc3ccccc3c(=O)c2c(=O)n1Cc1ccc(OC)cc1,0,1
3849,COC(=O)CCC(=O)Oc1ccc(OC(=O)CCC(=O)OC)cc1,0,0
3850,COc1ccccc1N1CC[NH+](C/C=C/c2ccc(N(C)C)cc2)CC1,0,0
3851,Oc1ccc(Cl)cc1/C=N/c1nc2ccccc2[nH]1,0,0
3852,CCC(C)(C)NC(=O)[C@H](c1cccc(OC)c1)N(C(=O)c1ccn[nH]1)c1cccc(OC)c1,0,0
3853,CCOC(=O)C1CCN(C(=O)c2ccc(OC)cc2OC)CC1,0,1
3854,CCn1c(C)cc(=S)c2ccccc21,0,0
3855,COC(=O)c1ccc([C@H](c2c(N)n(CC(C)C)c(=O)[nH]c2=O)[NH+]2CCN(c3ccccc3)CC2)cc1,0,0
3856,C[C@@H](NC(=O)c1ccccc1NC(=O)c1ccco1)c1ccccc1,0,0
3857,CC(=O)c1ccc(N[C@H]2c3ncccc3C(=O)N2Cc2ccc(F)cc2)cc1,0,0
3858,Cc1ccsc1C(=O)Nc1nnc(-c2ccco2)o1,0,0
3859,CCOC(=O)c1sc2ncn(CC(=O)NC[C@H]3CCCO3)c(=O)c2c1C,0,1
3860,CCCCOC(=O)n1c(SCC(=O)N(C)C)nc2ccccc21,0,0
3861,O=C(Nc1ccc(-c2noc(CCc3ccccc3)n2)cc1)c1cccnc1,0,0
3862,COCCNC(=O)C[NH+]1CCC(n2c(C)nc3cc(C(F)(F)F)ccc32)CC1,0,1
3863,O=C(Nc1ccc(SC(F)F)cc1)c1ccc2nccnc2c1,0,0
3864,COc1ccccc1Cn1c(=S)[nH]c2cc(C(=O)N3CC[NH+](C)CC3)ccc2c1=O,0,0
3865,COC(=O)Nc1nnc(CC(=O)Nc2ccccc2C)s1,0,0
3866,O=C(COC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)NCc1ccccc1,0,0
3867,c1ccc2c(c1)OC[C@H](c1nnc3n1-c1ccccc1SC3)O2,0,1
3868,NC(=O)c1oc2ccccc2c1NC(=O)c1nc2ccccc2s1,0,1
3869,O=C(CN1C(=O)COc2ccccc21)N(Cc1ccc2c(c1)OCO2)C[C@H]1CCCO1,0,0
3870,O=C(NCC[NH+]1CCOCC1)c1cccs1,0,1
3871,Cn1c(CCNC(=O)c2ccco2)nc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21,0,0
3872,CCn1c(SCc2nc3ccccc3s2)nnc1-c1cccs1,0,0
3873,COCCNC(=O)CCn1c(=O)oc2ccccc21,0,1
3874,Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccc4c(c3)OCO4)ccc21,0,1
3875,CC[C@@H](C)n1nc([O-])cc1N,0,0
3876,O=C(N[C@@H](c1ccccc1)[C@@H]1C[C@H]1C(=O)NCc1ccccn1)OCc1ccccc1,0,0
3877,CC1=C(C(=O)OCC(C)C)[C@@H](c2ccc(F)cc2)NC(=O)N1,0,1
3878,Cc1cccc(NC(=O)[C@H]2CCCN2C(=O)OCC(C)C)c1,0,0
3879,Cc1ccc(NC2=[NH+]CC(=O)N2Cc2ccc3c(c2)OCO3)cc1,0,0
3880,Cc1nc(NCc2ccco2)c2oc3ccccc3c2n1,0,1
3881,Oc1ccccc1-c1cc(-c2ccccc2Cl)[nH]n1,0,0
3882,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)NCCCn1ccnc1,0,1
3883,COc1cc(OC)cc(C(=O)N[C@@H]2CCSC2=O)c1,0,0
3884,CCOc1ccc(NC(=O)N(C2CCCCCC2)C2CCN(C(C)=O)CC2)cc1,0,1
3885,CCn1c(=O)cc(OCC(=O)NC2CCCCC2)c2ccccc21,0,0
3886,O=C(N1CCCCC1)C12CC3CC(C1)CC(C(=O)N1CCCCC1)(C3)C2,0,1
3887,C=CCOc1ccc(C([O-])=C2C(=O)C(=O)N(CCCn3ccnc3)[C@@H]2c2cccs2)cc1,0,0
3888,CC(C)CNS(=O)(=O)c1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1,0,0
3889,[S-]c1nnc(-c2cccnc2)n1Cc1ccccc1,0,0
3890,CCC(=O)Nc1cccc(-c2cn3ccsc3[nH+]2)c1,0,1
3891,COC(=O)c1ccc(NC(=O)C[NH+]2CCN(c3ccccc3)CC2)cc1,0,0
3892,O=S(=O)(C[C@H]1CSc2ncnc3ncn1c23)c1ccc2ccccc2c1,0,1
3893,COc1cc([C@H]2N(c3ccc(Cl)c(Cl)c3)C(=O)[C@H]3CCC[N@H+]32)cc(OC)c1OC,0,1
3894,[O-][n+]1onc2c1CCc1nnccc1-2,0,1
3895,CCOC(=O)c1[nH]c(CSc2nnnn2-c2ccccc2C)c(C(=O)OCC)c1C,0,0
