,mqn_1,mqn_2,mqn_3,mqn_4,mqn_6,mqn_8,mqn_9,mqn_10,mqn_11,mqn_13,mqn_14,mqn_15,mqn_16,mqn_17,mqn_20,mqn_22,mqn_24,mqn_25,mqn_26,mqn_28,mqn_29,mqn_30,mqn_31,mqn_32,mqn_34,mqn_35,mqn_36,mqn_37,mqn_41
3672,9,0,2,0,0,1,0,2,0,7,1,0,3,3,5,1,0,0,4,1,0,3,3,0,0,0,1,0,0
3673,12,1,1,0,0,1,5,0,0,6,0,0,8,8,6,1,0,0,3,0,0,8,7,0,0,1,2,0,2
3674,21,1,0,0,0,2,1,3,0,10,3,0,11,6,9,2,0,0,5,3,0,11,6,0,0,1,2,0,0
3675,18,1,0,0,1,0,3,1,1,10,1,0,8,8,7,0,0,0,4,1,0,9,7,0,0,2,1,0,0
3676,21,0,0,0,1,1,2,3,0,9,3,0,12,6,9,0,0,0,5,2,1,13,5,0,0,0,3,0,0
3677,19,0,0,0,0,1,4,1,0,6,1,0,11,10,7,1,0,0,3,1,0,11,8,0,0,1,3,0,4
3678,24,0,0,0,0,0,2,4,1,9,2,0,18,5,12,2,0,0,7,1,0,11,10,1,0,0,4,0,2
3679,20,0,0,0,0,1,5,1,0,6,1,0,15,8,8,3,0,1,1,1,0,17,6,0,0,1,3,0,0
3680,26,0,0,0,0,4,1,5,0,16,3,1,12,6,15,3,0,0,7,4,0,11,7,0,0,0,3,0,0
3681,24,0,0,0,1,1,1,5,2,11,3,0,17,6,16,1,0,0,5,2,1,16,5,1,0,1,3,0,1
3682,19,0,0,0,1,1,5,1,0,8,1,0,13,8,8,2,0,0,4,1,0,10,9,0,0,1,3,0,4
3683,16,0,0,0,0,2,2,3,0,11,2,0,6,5,10,2,0,0,6,2,0,5,6,0,0,1,1,0,0
3684,21,0,1,0,0,1,2,1,1,7,1,0,11,11,7,1,0,0,3,1,0,13,8,0,0,1,3,0,2
3685,11,0,1,0,2,2,1,2,0,7,2,0,6,5,7,4,0,0,6,1,0,4,7,0,0,1,1,0,0
3686,21,0,1,0,1,1,3,3,1,8,3,0,15,8,12,1,0,0,5,1,1,15,8,0,0,1,3,0,0
3687,18,0,0,0,2,1,2,0,1,8,0,1,14,3,5,0,0,0,5,1,0,9,6,1,0,0,3,0,2
3688,20,0,0,0,1,0,1,2,0,4,1,0,20,3,5,1,0,0,2,0,0,13,6,2,0,1,5,0,10
3689,18,0,0,0,0,1,3,3,0,9,2,0,14,2,10,1,0,0,4,2,0,9,6,0,0,1,2,0,2
3690,20,0,2,0,1,0,2,5,0,10,4,0,15,3,12,0,0,0,7,2,1,11,7,0,0,0,3,0,0
3691,12,0,0,0,1,1,3,1,1,9,1,0,5,5,8,1,0,0,3,1,0,6,4,0,0,2,0,0,0
3692,27,0,0,0,0,2,2,2,1,7,2,1,14,14,10,1,0,0,3,1,0,17,10,0,0,1,4,0,2
3693,17,0,0,0,0,1,1,2,0,6,2,0,12,3,6,1,0,0,3,1,0,8,6,0,0,2,1,0,2
3694,18,0,0,0,2,2,0,5,0,13,3,0,6,6,12,1,0,0,7,2,1,7,5,0,0,0,2,0,0
3695,19,0,0,0,0,2,2,0,2,6,0,1,12,9,8,4,0,1,4,0,0,10,10,0,0,2,2,0,2
3696,13,0,0,0,1,0,1,3,0,5,2,0,9,3,7,0,0,0,4,0,1,8,4,0,0,0,2,0,0
3697,16,0,0,0,1,1,3,2,2,8,2,0,12,5,12,1,0,0,2,2,0,13,4,0,0,2,0,1,0
3698,25,1,0,0,1,1,2,3,1,12,3,0,11,11,11,1,0,0,4,2,0,13,8,0,0,1,3,0,2
3699,16,0,0,0,2,1,3,1,0,8,1,0,8,8,6,1,0,0,2,1,0,11,5,0,0,2,1,0,0
3700,20,0,0,0,1,1,1,2,1,9,1,1,9,8,8,0,0,0,4,1,0,10,7,0,0,1,2,0,0
3701,17,0,0,0,0,0,5,4,1,10,3,0,11,5,15,1,0,0,5,1,0,7,8,0,0,1,2,0,2
3702,17,0,0,0,0,1,1,1,0,8,1,0,6,6,4,1,0,0,4,1,1,9,3,0,0,0,2,0,0
3703,14,0,0,0,2,1,2,3,0,11,1,0,6,5,9,1,0,0,3,1,0,7,4,0,0,1,1,0,0
3704,15,0,0,0,1,0,2,3,0,4,3,0,13,3,8,0,0,0,4,1,1,10,5,0,0,1,2,0,2
3705,18,0,0,0,1,2,2,3,0,7,3,0,9,9,10,1,0,0,3,1,1,14,4,0,0,0,3,0,0
3706,11,0,0,2,1,0,2,2,0,6,2,0,6,5,6,1,0,1,5,0,1,6,5,0,0,1,1,0,0
3707,19,0,0,0,0,0,1,1,1,5,1,0,12,6,5,0,0,0,2,1,1,15,3,0,0,0,3,0,0
3708,18,1,0,0,0,0,1,2,1,8,1,0,8,8,8,0,1,0,3,1,0,10,6,0,0,2,1,0,0
3709,13,0,0,0,0,0,2,4,0,5,3,0,6,6,10,1,0,0,4,1,0,7,5,0,0,0,2,0,0
3710,24,0,0,0,1,1,3,3,0,12,1,0,11,11,10,1,0,0,3,1,0,14,8,0,0,2,2,0,0
3711,15,0,0,0,1,2,0,3,0,11,3,1,3,3,8,3,0,1,5,4,0,5,1,0,0,0,1,0,0
3712,26,0,0,0,0,0,2,6,0,12,2,0,15,8,14,0,0,0,5,2,0,13,9,0,0,0,4,0,2
3713,17,0,0,0,2,2,1,2,1,9,2,0,8,8,9,2,0,0,2,2,0,12,4,0,0,2,1,0,0
3714,12,0,0,0,0,0,1,3,0,6,1,0,5,5,7,2,0,0,4,1,0,4,5,0,0,1,1,0,2
3715,19,0,0,0,0,1,1,2,1,8,2,0,8,8,8,1,0,0,3,2,0,11,5,0,0,2,1,0,0
3716,15,0,0,0,0,2,1,1,0,6,1,1,9,3,5,2,0,1,3,1,0,8,4,0,0,0,2,0,0
3717,18,0,0,0,0,1,4,2,0,9,2,0,8,8,9,2,0,0,4,0,0,7,8,0,0,1,2,0,2
3718,10,0,0,0,1,1,0,3,1,9,2,0,3,2,10,1,1,0,4,3,0,4,1,0,0,1,0,0,0
3719,18,0,0,0,0,1,2,3,0,9,4,0,9,3,9,3,0,1,7,0,0,3,9,0,0,0,2,0,0
3720,19,0,0,0,0,1,5,1,0,10,1,0,12,5,8,3,0,1,4,3,0,12,5,0,0,1,2,0,0
3721,20,0,0,0,0,0,4,0,1,3,0,0,13,13,6,0,0,0,0,0,0,16,8,0,0,2,3,0,4
3722,23,0,0,0,0,1,3,3,1,8,2,0,17,8,12,2,0,1,4,1,0,11,11,0,0,1,4,0,6
3723,23,0,0,0,0,1,2,5,0,9,3,0,14,8,13,1,0,0,5,1,0,11,10,0,0,1,3,0,2
3724,14,1,0,0,0,0,7,0,0,4,0,0,11,10,7,0,0,0,1,0,0,13,7,0,0,2,2,0,2
3725,20,0,0,0,1,1,3,5,0,12,4,0,11,5,14,0,0,0,7,3,0,8,8,0,0,2,1,0,0
3726,15,0,0,0,0,1,0,5,1,10,2,0,6,5,13,3,0,0,5,2,0,6,5,0,0,1,1,0,0
3727,16,0,0,0,0,1,0,3,2,6,2,0,8,8,11,1,0,0,2,2,0,12,4,0,0,2,1,0,0
3728,16,0,0,0,0,1,6,3,0,10,1,0,9,8,13,1,0,0,3,1,0,11,6,0,0,1,2,0,0
3729,24,1,0,0,1,1,1,4,0,9,3,0,14,9,10,1,0,0,5,1,0,12,10,0,0,0,4,0,2
3730,12,0,0,0,2,1,2,2,0,7,2,0,6,5,7,1,0,0,6,0,1,5,6,0,0,1,1,0,0
3731,19,0,0,0,0,0,2,2,0,4,2,0,12,8,6,0,0,0,4,0,0,8,10,0,0,2,2,0,4
3732,21,0,0,0,2,1,2,3,0,6,3,0,15,8,9,1,0,0,3,1,1,17,6,0,0,1,3,0,0
3733,22,0,0,0,0,0,3,2,0,7,2,0,13,8,7,0,0,0,2,0,0,12,8,0,0,2,2,0,2
3734,16,0,0,0,1,1,2,1,1,4,1,0,10,10,7,2,0,0,1,1,0,13,6,0,0,3,1,0,2
3735,17,0,1,0,1,1,1,4,0,5,4,0,12,6,10,1,0,0,5,1,0,10,6,1,0,0,2,1,2
3736,19,0,0,0,0,2,2,2,0,13,2,0,8,3,8,4,0,1,4,2,0,6,4,0,0,0,2,0,2
3737,21,0,0,0,0,1,1,4,2,8,2,0,13,9,14,3,0,1,4,1,0,11,9,0,0,0,4,0,4
3738,10,0,0,0,1,0,1,2,0,4,1,0,5,5,5,0,0,0,2,1,0,6,3,0,0,1,1,0,2
3739,15,0,0,0,0,1,1,3,0,6,3,0,9,3,8,2,0,0,5,2,0,7,5,0,0,0,2,0,0
3740,22,0,0,0,0,1,2,2,2,8,2,0,14,8,11,0,0,0,3,2,0,14,7,0,0,1,3,0,2
3741,20,0,0,0,0,0,3,1,0,5,1,0,15,6,5,2,0,0,5,0,0,9,9,1,0,1,3,0,4
3742,17,0,0,0,1,1,1,3,0,9,3,0,9,3,8,1,0,0,4,1,1,9,3,0,0,0,2,0,0
3743,22,1,0,0,0,0,2,2,0,9,2,0,12,6,6,0,0,0,5,2,0,11,7,0,0,0,3,0,0
3744,17,0,0,0,0,0,3,0,1,6,0,0,12,5,5,0,0,0,1,0,0,12,5,0,0,1,2,0,0
3745,18,0,0,0,1,2,2,3,1,10,3,0,8,8,12,2,0,0,5,2,1,10,5,0,0,1,2,0,2
3746,22,0,0,0,0,1,1,5,0,11,2,0,12,6,12,1,0,0,5,2,0,11,7,0,0,0,3,0,0
3747,22,0,0,0,0,2,1,3,0,11,2,0,9,8,9,3,0,0,4,2,0,10,6,0,0,0,3,0,2
3748,13,0,0,0,1,0,2,2,0,2,2,0,14,3,6,0,0,0,3,0,0,7,7,1,0,4,0,0,5
3749,20,0,0,0,1,2,2,2,0,9,2,0,12,6,8,3,0,0,5,2,0,11,7,0,0,0,3,0,0
3750,19,3,0,0,1,0,2,3,0,7,3,0,15,6,8,0,0,0,7,0,1,10,9,1,0,2,2,0,2
3751,20,0,0,0,0,1,0,2,1,8,1,0,9,8,7,0,0,0,3,2,0,12,5,0,0,1,2,0,0
3752,17,1,0,0,1,0,3,1,1,9,1,0,8,8,7,0,0,0,4,1,0,9,7,0,0,2,1,0,0
3753,18,0,0,0,1,1,1,2,1,8,1,1,11,5,8,0,0,0,4,1,0,8,7,0,0,1,2,0,2
3754,19,1,0,0,0,0,2,1,1,6,0,0,18,3,6,2,0,1,2,0,0,13,6,1,0,1,3,0,3
3755,10,0,0,1,0,1,2,1,1,5,1,0,6,5,7,1,0,0,3,1,0,7,4,0,0,1,1,0,0
3756,19,2,0,0,0,1,3,1,1,8,1,0,11,10,8,1,0,0,3,2,0,13,7,0,0,2,2,0,2
3757,23,0,0,0,0,1,3,3,3,7,3,0,21,6,16,2,0,0,4,1,0,16,9,1,0,2,3,0,2
3758,24,0,0,0,0,1,3,4,1,14,1,0,13,9,14,0,0,0,7,1,0,10,10,1,0,1,3,0,2
3759,19,0,0,0,1,0,2,3,0,6,2,0,13,7,8,0,0,0,3,2,0,11,7,0,0,2,2,0,4
3760,13,0,0,0,1,1,2,1,2,6,1,0,10,5,9,0,0,0,3,2,0,9,5,0,0,2,1,0,2
3761,17,0,0,0,0,3,1,1,1,9,2,1,12,0,8,4,0,2,3,3,0,10,2,0,0,0,2,0,0
3762,19,0,0,0,0,1,1,1,1,4,1,0,13,8,6,1,0,0,1,1,0,14,6,0,0,2,2,0,2
3763,19,0,0,0,2,1,1,6,0,9,5,0,11,6,14,1,0,0,6,1,2,12,5,0,0,1,2,0,0
3764,12,4,0,0,0,0,0,3,1,9,1,0,8,3,8,1,0,0,7,1,1,5,4,1,0,0,2,0,2
3765,16,0,0,0,1,3,0,4,0,14,4,0,3,3,11,1,1,0,9,3,1,2,4,0,0,0,1,0,0
3766,15,0,0,0,1,1,1,2,0,9,1,1,5,5,6,0,0,0,4,1,0,4,5,0,0,1,1,0,2
3767,17,0,0,0,1,2,4,2,1,11,2,0,8,8,12,2,0,0,3,2,0,11,5,0,0,2,1,0,0
3768,21,0,0,0,1,2,0,5,1,11,4,0,9,8,14,2,0,0,5,2,1,12,5,0,0,1,2,0,0
3769,16,0,0,0,0,0,5,0,1,1,0,0,13,12,7,0,0,0,0,0,0,14,8,0,0,2,3,0,6
3770,14,0,0,0,1,1,2,1,0,5,1,0,8,7,5,1,0,0,2,1,0,9,5,0,0,2,1,0,2
3771,11,0,2,0,1,1,0,3,1,6,3,0,7,4,9,1,0,0,6,0,1,5,6,0,0,1,1,0,0
3772,19,0,0,0,0,1,4,1,0,6,1,0,11,10,7,1,0,0,3,1,0,11,8,0,0,1,3,0,4
3773,19,1,0,0,1,1,1,4,0,8,4,0,11,6,10,1,0,0,6,2,1,11,6,0,0,1,2,0,0
3774,13,0,0,0,2,1,3,1,0,6,1,0,8,7,6,1,0,0,1,1,0,10,4,0,0,2,1,0,2
3775,20,0,0,0,2,0,2,4,2,6,4,0,17,6,14,0,0,0,6,0,2,14,8,0,0,0,4,0,2
3776,22,0,0,0,1,1,1,5,1,12,4,0,9,8,14,1,0,0,7,2,1,10,7,0,0,1,2,0,0
3777,15,0,0,0,1,1,0,5,1,8,4,0,6,6,13,0,0,0,7,2,1,7,5,0,0,0,2,0,0
3778,25,0,0,0,0,2,3,3,1,14,2,0,11,10,13,1,0,0,4,4,0,14,6,0,0,2,2,0,2
3779,19,1,0,0,0,2,5,1,1,9,1,0,14,8,11,3,0,1,2,1,0,15,7,0,0,2,2,0,0
3780,25,0,0,0,1,2,4,2,0,11,1,0,13,13,10,3,0,0,4,1,0,13,11,0,0,2,3,0,4
3781,13,0,0,0,1,1,0,3,1,8,2,0,5,5,9,1,0,0,3,3,0,8,2,0,0,2,0,0,0
3782,20,0,1,0,2,1,2,3,1,7,4,0,14,8,11,0,0,0,4,2,1,16,6,0,0,2,2,0,0
3783,24,0,0,0,0,2,1,3,1,10,2,0,14,8,11,1,0,0,3,4,0,17,5,0,0,2,2,0,0
3784,11,0,1,0,0,1,1,1,1,5,1,0,6,5,6,1,0,0,3,1,0,7,4,0,0,1,1,0,0
3785,18,0,0,0,0,0,4,1,0,4,1,0,13,8,6,1,0,0,3,0,0,11,9,0,0,2,2,0,2
3786,21,0,0,0,0,0,3,1,0,5,1,0,11,11,5,0,0,0,4,0,0,11,10,0,0,1,3,0,2
3787,19,0,0,0,1,1,6,1,0,7,1,0,12,11,9,2,0,0,2,0,0,15,8,0,0,1,3,0,0
3788,18,0,1,0,0,0,2,2,1,4,2,0,14,7,8,0,0,0,3,0,0,11,9,0,0,2,2,0,2
3789,18,0,0,0,1,1,1,3,0,6,2,0,9,9,8,1,0,0,3,0,1,13,5,0,0,0,3,0,0
3790,19,0,0,0,1,2,3,2,0,10,3,0,14,2,9,2,0,0,3,2,0,11,5,0,0,2,1,0,0
3791,18,0,1,0,2,1,1,3,1,8,3,0,12,6,10,1,0,0,5,1,1,12,6,0,0,0,3,0,0
3792,15,0,0,0,0,0,3,1,0,5,1,0,8,7,5,0,0,0,4,1,0,7,7,0,0,2,1,0,2
3793,15,0,0,0,0,1,1,1,1,8,1,0,11,0,6,2,0,1,1,1,0,9,2,0,0,1,1,0,0
3794,13,0,0,0,2,0,3,1,1,6,1,0,8,7,7,0,0,0,2,1,0,10,5,0,0,3,0,0,0
3795,10,0,0,1,0,1,0,1,0,5,2,0,3,3,3,1,0,0,3,1,0,4,2,0,0,0,1,0,0
3796,10,0,2,0,2,1,2,2,0,7,2,0,6,5,7,2,0,0,5,0,1,6,5,0,0,1,1,0,0
3797,20,0,0,0,0,1,2,1,1,5,1,0,11,11,7,1,0,0,1,1,0,15,6,0,0,1,3,0,2
3798,9,1,0,0,1,1,0,3,0,7,2,0,3,3,7,0,0,0,6,1,1,3,3,0,0,0,1,0,0
3799,15,0,0,0,0,1,5,0,1,3,0,0,14,8,8,3,0,0,1,0,0,14,7,0,0,1,3,0,2
3800,14,0,0,0,1,1,1,2,0,6,2,0,6,6,6,1,0,0,4,0,1,8,4,0,0,0,2,0,0
3801,17,0,0,0,3,1,2,3,1,12,2,0,8,7,11,1,0,0,5,2,0,8,7,0,0,3,0,0,0
3802,15,0,0,0,0,1,1,1,1,7,1,0,9,3,6,1,0,0,3,2,0,9,3,0,0,0,2,0,0
3803,29,0,0,0,0,1,3,6,1,10,6,0,23,6,18,1,0,0,8,1,0,9,15,1,0,3,3,0,8
3804,23,0,0,0,1,2,2,3,0,13,2,1,9,8,10,1,0,0,5,2,0,10,7,0,0,1,2,0,0
3805,27,0,0,0,0,0,3,4,0,7,3,0,18,10,11,2,0,0,6,0,0,13,12,1,0,0,5,0,4
3806,17,1,0,0,0,0,4,0,0,3,0,0,14,8,4,1,0,0,1,0,0,14,7,0,0,1,3,0,2
3807,14,0,0,0,0,0,0,3,0,9,2,0,3,3,7,0,1,0,5,3,0,4,2,0,0,0,1,0,0
3808,17,0,0,0,3,1,2,3,0,9,3,0,11,5,9,1,0,0,5,2,1,11,5,0,0,2,1,0,0
3809,15,0,0,0,2,3,0,5,0,9,5,0,6,6,13,4,0,0,7,2,2,9,3,0,0,0,2,0,0
3810,13,1,0,0,0,2,1,1,0,6,1,0,6,6,5,2,0,0,3,1,0,8,4,0,0,0,2,0,0
3811,15,0,0,0,2,1,1,4,0,6,3,0,8,8,10,1,0,0,4,1,1,10,5,0,0,1,2,0,2
3812,9,0,0,0,0,1,2,0,0,3,0,0,5,5,3,2,0,0,2,0,0,5,4,0,0,1,1,0,2
3813,16,0,0,0,0,1,1,2,1,6,1,0,8,8,8,2,0,0,3,2,0,10,5,0,0,1,2,0,2
3814,17,0,0,0,0,2,1,6,0,17,4,0,3,2,15,3,0,0,10,4,1,1,4,0,0,1,0,0,0
3815,18,0,0,0,0,0,5,3,0,5,2,0,14,8,11,1,0,0,4,0,0,10,10,0,0,1,2,1,4
3816,23,0,0,0,0,2,4,3,1,14,1,0,11,10,14,3,0,0,4,1,0,11,9,0,0,2,2,0,2
3817,12,0,0,0,1,1,1,1,0,6,1,0,5,5,4,1,0,0,2,2,0,8,2,0,0,2,0,0,0
3818,17,0,1,0,1,1,1,5,0,12,4,0,8,3,12,1,0,0,9,3,1,5,6,0,0,1,1,0,0
3819,14,0,1,0,1,1,0,3,1,9,2,0,8,3,9,1,0,0,5,0,1,6,5,0,0,1,1,0,0
3820,18,0,0,0,1,1,2,2,2,11,1,0,8,8,11,1,0,0,2,1,0,11,5,0,0,2,1,0,0
3821,8,0,0,0,2,0,1,4,1,6,5,0,5,0,11,2,0,1,6,1,2,4,1,0,0,1,0,0,0
3822,16,0,0,0,2,1,1,4,0,7,3,0,8,8,10,1,0,0,5,1,1,9,6,0,0,1,2,0,2
3823,14,0,0,0,1,0,3,1,0,2,2,0,9,8,5,1,0,0,2,0,0,10,6,0,0,0,3,0,2
3824,10,0,1,0,1,1,4,1,0,7,1,0,6,5,7,1,0,0,3,1,0,7,4,0,0,1,1,0,0
3825,14,3,0,0,1,3,0,6,0,17,4,0,3,3,15,4,0,0,10,2,3,4,2,0,0,0,1,0,0
3826,19,0,0,0,0,1,0,4,0,13,1,0,6,6,9,1,0,0,6,2,1,8,4,0,0,0,2,0,0
3827,23,0,0,0,1,0,4,2,1,13,1,0,10,10,10,0,0,0,5,1,0,9,10,0,0,3,1,0,2
3828,19,0,0,0,1,1,4,1,1,9,1,0,13,7,9,2,0,0,2,1,0,12,7,0,0,3,1,0,2
3829,21,0,0,0,0,1,2,1,0,9,1,0,9,8,5,1,0,1,4,1,0,10,7,0,0,1,2,0,0
3830,15,0,0,0,1,1,1,2,0,5,2,0,13,2,6,1,0,0,4,1,0,7,7,0,0,1,2,0,3
3831,18,3,0,0,0,0,6,1,0,13,0,0,12,5,8,1,0,1,5,1,1,11,6,0,0,1,2,0,0
3832,11,0,0,0,0,0,0,1,0,2,1,0,7,4,2,0,0,0,2,0,0,8,2,1,0,1,1,0,0
3833,20,0,0,0,0,1,1,4,0,9,2,0,9,8,10,1,0,0,5,1,0,8,8,0,0,0,3,0,2
3834,18,1,0,0,1,2,0,5,0,11,3,0,9,6,12,2,0,0,6,1,1,8,7,0,0,0,2,0,0
3835,19,0,0,0,0,1,2,5,1,7,5,0,18,1,15,1,0,0,7,0,0,4,11,1,0,2,2,0,6
3836,22,0,0,0,0,2,2,2,1,9,0,1,13,9,10,3,0,1,5,0,0,10,11,0,0,1,3,0,2
3837,14,0,0,0,1,1,2,2,0,9,1,0,6,5,7,1,0,0,3,1,0,7,4,0,0,1,1,0,0
3838,14,0,0,0,0,1,0,0,1,6,0,0,6,5,3,3,0,1,2,1,0,8,3,0,0,1,1,0,0
3839,18,0,0,0,0,0,2,1,0,5,0,0,12,6,4,1,0,1,1,0,0,13,5,0,0,0,3,0,0
3840,19,0,0,0,1,0,5,1,0,7,1,0,13,8,7,0,0,0,2,1,0,13,7,0,0,2,2,0,2
3841,23,0,0,0,2,0,7,2,0,9,2,0,17,10,11,1,0,0,4,0,0,14,12,0,0,2,3,0,2
3842,20,0,0,0,0,1,3,1,0,8,1,0,12,6,6,1,0,0,5,1,0,10,8,0,0,0,3,0,0
3843,18,0,0,0,1,1,3,5,0,10,4,0,14,2,14,1,0,0,6,2,1,10,6,0,0,2,1,0,0
3844,14,0,0,0,0,1,2,3,0,8,2,0,6,5,9,2,0,0,6,2,0,5,6,0,0,1,1,0,0
3845,13,0,0,0,1,2,0,5,0,11,4,0,3,3,13,2,1,0,8,4,1,4,2,0,0,0,1,0,0
3846,20,0,0,0,0,2,0,2,0,12,1,0,6,6,6,1,0,0,6,2,0,6,6,0,0,0,2,0,0
3847,12,0,0,0,2,1,0,2,0,5,2,0,6,5,5,1,0,0,3,0,1,8,3,0,0,1,1,0,0
3848,21,0,0,0,0,0,2,3,1,6,2,0,11,11,10,0,0,0,4,0,0,10,10,0,0,0,4,0,4
3849,16,0,0,0,0,0,0,8,0,14,4,0,3,3,16,0,0,0,6,4,0,4,2,0,0,0,1,0,0
3850,22,0,0,0,0,1,2,1,0,9,1,0,12,6,5,1,0,1,3,1,0,12,6,0,0,0,3,0,0
3851,14,0,1,0,0,1,2,1,0,4,1,0,8,8,5,2,0,0,2,0,0,9,6,0,0,1,2,0,2
3852,25,0,0,0,0,2,2,4,0,16,2,0,9,8,12,2,0,0,7,4,1,12,5,0,0,1,2,0,0
3853,17,0,0,0,0,0,1,5,0,10,2,0,9,3,11,0,0,0,5,2,0,7,5,0,0,0,2,0,0
3854,12,0,0,0,1,0,1,0,0,3,1,0,6,5,1,0,0,0,3,0,0,5,5,0,0,0,2,0,2
3855,27,0,0,0,0,1,4,4,0,12,3,0,15,9,13,4,0,1,7,3,0,14,10,0,0,0,4,0,0
3856,20,0,0,0,0,2,0,2,1,8,2,0,9,8,8,2,0,0,3,3,0,13,4,0,0,1,2,0,0
3857,22,1,0,0,0,1,2,2,0,7,2,0,13,9,7,1,0,0,4,1,0,12,9,0,0,1,3,0,2
3858,12,0,0,0,1,1,2,1,2,5,1,0,8,7,9,1,0,0,2,1,0,10,5,0,0,3,0,0,0
3859,17,0,0,0,1,1,2,4,1,10,3,0,10,5,13,1,0,0,5,2,0,7,7,0,0,2,1,0,2
3860,16,0,0,0,1,1,2,3,0,12,2,0,5,5,9,0,0,0,5,3,0,5,4,0,0,1,1,0,2
3861,22,0,0,0,0,1,3,1,1,7,1,0,12,11,8,1,0,0,1,1,0,17,6,0,0,1,3,0,0
3862,19,3,0,0,0,1,3,2,0,13,1,0,11,5,8,2,0,1,6,1,1,8,7,0,0,1,2,0,2
3863,16,2,0,0,1,1,2,1,0,7,1,0,9,8,5,1,0,0,3,2,0,11,5,0,0,0,3,0,2
3864,22,0,0,0,1,0,4,3,0,7,3,0,15,8,10,2,0,1,5,1,0,12,10,0,0,0,4,0,2
3865,13,0,0,0,1,2,2,3,0,9,2,0,6,5,10,2,0,0,4,2,0,7,4,0,0,1,1,0,0
3866,20,0,0,0,1,1,1,5,0,9,4,0,11,6,12,1,0,0,4,2,1,13,4,0,0,1,2,0,0
3867,17,0,0,0,1,0,3,0,2,1,0,0,18,8,7,0,0,0,0,0,0,15,8,0,0,1,4,0,6
3868,17,0,0,0,1,2,1,2,1,5,2,0,10,10,9,3,0,0,3,2,0,11,7,0,0,2,2,0,4
3869,23,0,0,0,0,1,1,2,4,7,2,0,20,6,14,0,0,0,2,2,0,16,8,0,0,2,3,0,4
3870,11,0,0,0,1,1,1,1,1,5,1,0,9,2,6,2,0,1,1,1,0,9,2,0,0,1,1,0,0
3871,21,0,1,0,1,2,2,3,1,10,3,0,11,10,12,2,0,0,5,1,1,12,8,0,0,2,2,0,2
3872,16,0,0,0,3,0,4,0,0,6,0,0,10,10,4,0,0,0,1,0,0,12,7,0,0,3,1,0,2
3873,13,0,0,0,0,1,1,3,1,8,2,0,5,5,10,1,0,0,3,1,0,5,4,0,0,1,1,0,2
3874,15,0,0,0,1,1,1,3,3,4,3,0,12,8,14,1,0,0,4,0,1,10,8,0,0,2,2,0,4
3875,7,0,0,0,0,1,2,1,0,6,0,0,3,2,6,2,1,0,4,1,0,2,3,0,0,1,0,0,0
3876,25,0,0,0,0,2,1,3,0,11,2,0,12,9,9,2,0,0,2,3,0,16,5,0,0,0,3,0,0
3877,16,1,0,0,0,0,2,3,0,9,2,0,8,4,8,2,0,0,6,2,0,6,6,0,0,0,2,0,0
3878,17,0,0,0,0,1,1,3,0,10,2,0,8,3,8,1,0,0,5,3,0,7,4,0,0,1,1,0,0
3879,18,0,0,0,0,1,2,1,2,5,1,0,14,7,9,2,0,1,2,0,0,12,8,0,0,2,2,0,2
3880,16,0,0,0,0,1,2,0,2,4,0,0,10,10,7,1,0,0,1,0,0,11,7,0,0,2,2,0,4
3881,15,0,1,0,0,0,2,1,0,4,0,0,9,8,4,2,0,0,2,0,0,11,6,0,0,1,2,0,0
3882,17,3,0,0,1,1,4,1,1,13,1,0,8,8,9,1,0,0,4,1,1,11,5,0,0,2,1,0,0
3883,13,0,0,0,1,1,0,4,0,7,2,0,8,3,9,1,0,0,4,1,0,6,5,0,0,1,1,0,0
3884,23,0,0,0,0,2,1,3,0,10,2,0,16,3,9,1,0,0,4,3,0,14,5,0,0,0,2,1,0
3885,19,0,0,0,0,1,1,3,0,7,2,0,12,5,8,1,0,0,3,1,0,10,6,0,0,0,3,0,2
3886,22,0,0,0,0,0,2,2,0,4,2,0,24,0,6,0,0,0,2,2,0,16,4,2,0,0,6,0,10
3887,24,0,0,0,1,0,3,4,0,10,4,0,13,8,12,0,1,0,4,1,0,12,9,0,0,3,1,0,0
3888,19,0,0,0,1,2,0,3,2,9,3,0,11,6,12,2,0,0,5,2,1,11,5,0,0,0,3,0,2
3889,14,0,0,0,1,0,4,0,0,4,0,0,9,8,4,0,1,0,1,0,0,12,5,0,0,1,2,0,0
3890,14,0,0,0,1,1,2,1,0,5,1,0,8,7,5,2,0,1,2,1,0,9,5,0,0,2,1,0,2
3891,20,0,0,0,0,1,2,3,0,8,2,0,12,6,9,2,0,1,3,2,0,13,5,0,0,0,3,0,0
3892,18,0,0,0,2,0,4,2,0,3,2,0,15,10,8,0,0,0,2,0,1,14,8,0,0,1,4,0,6
3893,21,0,2,0,0,0,2,4,0,10,1,0,15,6,10,1,0,1,6,0,0,8,12,0,0,2,2,0,2
3894,8,0,0,0,0,0,4,1,1,1,0,0,10,5,9,0,1,1,1,0,0,8,5,0,0,1,2,0,4
3895,20,0,0,0,1,0,5,4,0,14,2,0,8,8,13,1,0,0,6,2,0,8,8,0,0,2,1,0,0
3896,17,0,0,0,0,0,3,2,1,5,2,0,12,6,9,0,0,0,2,1,0,13,5,0,0,0,3,0,0
3897,12,0,1,0,0,1,0,4,0,11,1,0,3,3,9,1,0,0,5,1,0,2,4,0,0,0,1,0,0
